YEAR,LocationAbbr,LocationDesc,TopicType,TopicDesc,MeasureDesc,DataSource,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Gender,Race,Age,Education,GeoLocation,TopicTypeId,TopicId,MeasureId,StratificationID1,StratificationID2,StratificationID3,StratificationID4,SubMeasureID,DisplayOrder
2000,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,9.8,,,1.4,7.1,12.6,"2,012",Overall,All Races,All Ages,Middle School,"(41.56266102000046, -72.64984095199964)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS07,7
2000,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,31.7,,,2.1,27.5,35.9,"1,938",Overall,All Races,All Ages,Middle School,"(41.56266102000046, -72.64984095199964)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS08,8
2000,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,2.5,,,0.6,1.3,3.7,"2,012",Overall,All Races,All Ages,Middle School,"(41.56266102000046, -72.64984095199964)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS09,9
2000,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,25.6,,,2.5,20.6,30.5,"2,097",Overall,All Races,All Ages,High School,"(41.56266102000046, -72.64984095199964)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS07,7
2000,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,63.0,,,2.4,58.3,67.7,"2,032",Overall,All Races,All Ages,High School,"(41.56266102000046, -72.64984095199964)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS08,8
2000,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,12.3,,,1.9,8.6,15.9,"2,097",Overall,All Races,All Ages,High School,"(41.56266102000046, -72.64984095199964)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS09,9
2000,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,9.7,,,1.6,6.7,12.8,977,Male,All Races,All Ages,Middle School,"(41.56266102000046, -72.64984095199964)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS07,7
2000,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,33.3,,,2.6,28.1,38.5,934,Male,All Races,All Ages,Middle School,"(41.56266102000046, -72.64984095199964)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS08,8
2000,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,2.5,,,0.8,1.0,4.1,977,Male,All Races,All Ages,Middle School,"(41.56266102000046, -72.64984095199964)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS09,9
2000,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,24.9,,,2.5,20.1,29.8,"1,020",Male,All Races,All Ages,High School,"(41.56266102000046, -72.64984095199964)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS07,7
2000,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,64.3,,,2.5,59.5,69.1,995,Male,All Races,All Ages,High School,"(41.56266102000046, -72.64984095199964)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS08,8
2000,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,12.0,,,2.1,7.9,16.0,"1,020",Male,All Races,All Ages,High School,"(41.56266102000046, -72.64984095199964)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS09,9
2000,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,9.8,,,1.5,6.9,12.8,"1,028",Female,All Races,All Ages,Middle School,"(41.56266102000046, -72.64984095199964)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS07,7
2000,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,29.9,,,2.6,24.9,35.0,998,Female,All Races,All Ages,Middle School,"(41.56266102000046, -72.64984095199964)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS08,8
2000,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,2.3,,,0.6,1.1,3.6,"1,028",Female,All Races,All Ages,Middle School,"(41.56266102000046, -72.64984095199964)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS09,9
2000,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,26.0,,,3.5,19.1,32.9,"1,062",Female,All Races,All Ages,High School,"(41.56266102000046, -72.64984095199964)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS07,7
2000,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,61.9,,,3.3,55.4,68.3,"1,028",Female,All Races,All Ages,High School,"(41.56266102000046, -72.64984095199964)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS08,8
2000,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,12.6,,,2.4,7.9,17.3,"1,062",Female,All Races,All Ages,High School,"(41.56266102000046, -72.64984095199964)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS09,9
2000,CT,Connecticut,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,2.2,,,0.5,1.2,3.1,"2,009",Overall,All Races,All Ages,Middle School,"(41.56266102000046, -72.64984095199964)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS10,10
2000,CT,Connecticut,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,7.7,,,0.9,5.9,9.5,"2,049",Overall,All Races,All Ages,Middle School,"(41.56266102000046, -72.64984095199964)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS11,11
2000,CT,Connecticut,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.4,,,0.2,0.0,0.8,"2,009",Overall,All Races,All Ages,Middle School,"(41.56266102000046, -72.64984095199964)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS12,12
2000,CT,Connecticut,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,4.1,,,0.5,3.2,5.0,"2,118",Overall,All Races,All Ages,High School,"(41.56266102000046, -72.64984095199964)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS10,10
2000,CT,Connecticut,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,15.2,,,1.4,12.6,17.9,"2,110",Overall,All Races,All Ages,High School,"(41.56266102000046, -72.64984095199964)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS11,11
2000,CT,Connecticut,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.5,,,0.2,0.1,0.9,"2,118",Overall,All Races,All Ages,High School,"(41.56266102000046, -72.64984095199964)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS12,12
2000,CT,Connecticut,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,2.9,,,0.6,1.7,4.2,971,Male,All Races,All Ages,Middle School,"(41.56266102000046, -72.64984095199964)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS10,10
2000,CT,Connecticut,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,9.6,,,1.5,6.6,12.6,999,Male,All Races,All Ages,Middle School,"(41.56266102000046, -72.64984095199964)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS11,11
2000,CT,Connecticut,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.6,,,0.3,0.1,1.2,971,Male,All Races,All Ages,Middle School,"(41.56266102000046, -72.64984095199964)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS12,12
2000,CT,Connecticut,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,6.2,,,1.0,4.2,8.2,"1,038",Male,All Races,All Ages,High School,"(41.56266102000046, -72.64984095199964)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS10,10
2000,CT,Connecticut,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,23.1,,,2.2,18.7,27.5,"1,038",Male,All Races,All Ages,High School,"(41.56266102000046, -72.64984095199964)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS11,11
2000,CT,Connecticut,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.7,,,0.3,0.0,1.3,"1,038",Male,All Races,All Ages,High School,"(41.56266102000046, -72.64984095199964)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS12,12
2000,CT,Connecticut,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,1.3,,,0.4,0.4,2.1,"1,029",Female,All Races,All Ages,Middle School,"(41.56266102000046, -72.64984095199964)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS10,10
2000,CT,Connecticut,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,5.5,,,0.7,4.1,7.0,"1,041",Female,All Races,All Ages,Middle School,"(41.56266102000046, -72.64984095199964)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS11,11
2000,CT,Connecticut,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.0,,,0.0,0.0,0.1,"1,029",Female,All Races,All Ages,Middle School,"(41.56266102000046, -72.64984095199964)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS12,12
2000,CT,Connecticut,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,1.7,,,0.5,0.8,2.7,"1,066",Female,All Races,All Ages,High School,"(41.56266102000046, -72.64984095199964)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS10,10
2000,CT,Connecticut,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,7.2,,,1.0,5.3,9.2,"1,061",Female,All Races,All Ages,High School,"(41.56266102000046, -72.64984095199964)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS11,11
2000,CT,Connecticut,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.3,,,0.2,0.0,0.7,"1,066",Female,All Races,All Ages,High School,"(41.56266102000046, -72.64984095199964)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS12,12
2000,DE,Delaware,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,63.1,,,2.4,58.4,67.8,511,Overall,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,105BEH,170CES,1GEN,8AGE,6RAC,1EDU,YTS01,1
2000,DE,Delaware,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,62.0,,,2.2,57.7,66.4,805,Overall,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,105BEH,170CES,1GEN,8AGE,6RAC,2EDU,YTS01,1
2000,DE,Delaware,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,60.5,,,3.6,53.5,67.4,253,Male,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,105BEH,170CES,2GEN,8AGE,6RAC,1EDU,YTS02,2
2000,DE,Delaware,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,59.5,,,3.1,53.3,65.6,373,Male,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,105BEH,170CES,2GEN,8AGE,6RAC,2EDU,YTS02,2
2000,DE,Delaware,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,66.3,,,3.3,59.9,72.7,256,Female,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,105BEH,170CES,3GEN,8AGE,6RAC,1EDU,YTS03,3
2000,DE,Delaware,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,64.8,,,2.7,59.5,70.0,430,Female,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,105BEH,170CES,3GEN,8AGE,6RAC,2EDU,YTS03,3
2000,DE,Delaware,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,60.1,,,3.1,54.0,66.3,596,Overall,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,105BEH,169QUA,1GEN,8AGE,6RAC,1EDU,YTS04,4
2000,DE,Delaware,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,59.7,,,2.3,55.1,64.2,907,Overall,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,105BEH,169QUA,1GEN,8AGE,6RAC,2EDU,YTS04,4
2000,DE,Delaware,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,57.4,,,2.7,52.2,62.6,288,Male,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,105BEH,169QUA,2GEN,8AGE,6RAC,1EDU,YTS05,5
2000,DE,Delaware,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,55.8,,,3.8,48.4,63.3,418,Male,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,105BEH,169QUA,2GEN,8AGE,6RAC,2EDU,YTS05,5
2000,DE,Delaware,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,63.2,,,5.8,51.8,74.6,306,Female,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,105BEH,169QUA,3GEN,8AGE,6RAC,1EDU,YTS06,6
2000,DE,Delaware,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,64.3,,,2.5,59.5,69.1,487,Female,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,105BEH,169QUA,3GEN,8AGE,6RAC,2EDU,YTS06,6
2000,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,15.2,,,0.8,13.6,16.8,"4,389",Overall,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS07,7
2000,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,44.3,,,1.9,40.6,48.0,"4,510",Overall,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS08,8
2000,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,4.1,,,0.4,3.4,4.9,"4,389",Overall,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS09,9
2000,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,27.1,,,0.8,25.5,28.7,"3,430",Overall,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS07,7
2000,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,66.4,,,1.0,64.5,68.3,"3,456",Overall,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS08,8
2000,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,15.2,,,0.8,13.5,16.8,"3,430",Overall,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS09,9
2000,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,14.8,,,0.7,13.3,16.2,"2,178",Male,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS07,7
2000,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,44.2,,,2.1,40.1,48.3,"2,231",Male,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS08,8
2000,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,4.1,,,0.5,3.1,5.2,"2,178",Male,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS09,9
2000,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,28.0,,,1.4,25.2,30.8,"1,569",Male,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS07,7
2000,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,65.7,,,1.4,62.9,68.4,"1,587",Male,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS08,8
2000,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,16.7,,,1.1,14.6,18.9,"1,569",Male,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS09,9
2000,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,15.6,,,1.5,12.8,18.5,"2,200",Female,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS07,7
2000,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,44.4,,,2.0,40.4,48.4,"2,267",Female,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS08,8
2000,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,4.2,,,0.4,3.3,5.0,"2,200",Female,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS09,9
2000,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,26.1,,,1.1,23.9,28.2,"1,855",Female,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS07,7
2000,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,67.1,,,1.7,63.9,70.4,"1,865",Female,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS08,8
2000,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,13.5,,,1.0,11.6,15.4,"1,855",Female,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS09,9
2000,DE,Delaware,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,3.4,,,0.4,2.6,4.1,"4,466",Overall,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS10,10
2000,DE,Delaware,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,7.7,,,0.7,6.3,9.0,"4,525",Overall,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS11,11
2000,DE,Delaware,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.8,,,0.2,0.3,1.3,"4,466",Overall,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS12,12
2000,DE,Delaware,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,3.4,,,0.4,2.6,4.3,"3,452",Overall,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS10,10
2000,DE,Delaware,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,11.7,,,0.8,10.2,13.2,"3,459",Overall,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS11,11
2000,DE,Delaware,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,1.1,,,0.2,0.7,1.4,"3,452",Overall,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS12,12
2000,DE,Delaware,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,5.2,,,0.5,4.2,6.1,"2,205",Male,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS10,10
2000,DE,Delaware,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,12.2,,,1.0,10.1,14.2,"2,226",Male,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS11,11
2000,DE,Delaware,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,1.0,,,0.2,0.5,1.5,"2,205",Male,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS12,12
2000,DE,Delaware,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,6.2,,,0.8,4.7,7.7,"1,586",Male,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS10,10
2000,DE,Delaware,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,19.3,,,1.2,16.9,21.6,"1,590",Male,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS11,11
2000,DE,Delaware,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,1.9,,,0.3,1.3,2.5,"1,586",Male,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS12,12
2000,DE,Delaware,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,1.5,,,0.3,0.9,2.0,"2,243",Female,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS10,10
2000,DE,Delaware,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,2.9,,,0.4,2.1,3.7,"2,284",Female,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS11,11
2000,DE,Delaware,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.5,,,0.2,0.1,1.0,"2,243",Female,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS12,12
2000,DE,Delaware,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,0.5,,,0.2,0.1,0.9,"1,859",Female,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS10,10
2000,DE,Delaware,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,3.9,,,0.5,2.9,4.9,"1,861",Female,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS11,11
2000,DE,Delaware,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.3,,,0.1,0.0,0.5,"1,859",Female,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS12,12
2000,DC,District of Columbia,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,65.1,,,4.9,55.5,74.7,72,Overall,All Races,All Ages,Middle School,"(38.89037138500049, -77.03196112699965)",BEH,105BEH,170CES,1GEN,8AGE,6RAC,1EDU,YTS01,1
